,Grid_Lat,Grid_Lon,is_built
166,-8.953529299687997,125.32599546007,0
167,-8.700418681792959,125.33349333449854,0
168,-8.709456365523002,125.33354935453129,0
169,-8.718494044609155,125.33360543496894,0
170,-8.72753171904672,125.33366157581862,0
171,-8.736569388830993,125.33371777708744,0
172,-8.745607053957277,125.3337740387824,0
173,-8.754644714420873,125.33383036091077,0
174,-8.763682370217081,125.33388674347952,0
175,-8.772720021341197,125.33394318649589,0
176,-8.78175766778853,125.33399968996694,0
177,-8.790795309554376,125.33405625389985,0
178,-8.799832946634039,125.33411287830172,0
179,-8.808870579022823,125.33416956317978,0
180,-8.817908206716032,125.33422630854116,0
181,-8.826945829708963,125.33428311439305,0
182,-8.835983447996929,125.33433998074258,0
183,-8.845021061575222,125.33439690759704,0
184,-8.854058670439159,125.33445389496352,0
185,-8.86309627458404,125.33451094284928,0
186,-8.872133874005165,125.33456805126156,0
187,-8.881171468697843,125.33462522020754,0
188,-8.890209058657382,125.33468244969448,0
189,-8.899246643879085,125.3347397397296,0
190,-8.908284224358264,125.33479709032017,0
191,-8.91732180009022,125.33485450147344,0
192,-8.92635937107026,125.33491197319664,0
193,-8.9353969372937,125.33496950549706,0
194,-8.944434498755838,125.335027098382,0
195,-8.953472055451988,125.33508475185872,0
196,-8.962509607377457,125.33514246593454,0
197,-8.700362863593211,125.34257638494498,0
198,-8.709400488474195,125.34263262254866,0
199,-8.718438108708582,125.34268892079184,0
200,-8.727475724291672,125.34274527968164,0
201,-8.736513335218762,125.34280169922518,0
202,-8.745550941485146,125.34285817942956,0
203,-8.754588543086122,125.34291472030196,0
204,-8.76362614001699,125.34297132184948,0
205,-8.772663732273045,125.34302798407934,0
206,-8.78170131984959,125.34308470699864,0
207,-8.790738902741918,125.3431414906146,0
208,-8.799776480945331,125.34319833493436,0
209,-8.80881405445513,125.3432552399651,0
210,-8.817851623266614,125.34331220571404,0
211,-8.82688918737508,125.34336923218838,0
212,-8.835926746775835,125.34342631939532,0
213,-8.844964301464172,125.3434834673421,0
214,-8.854001851435397,125.34354067603591,0
215,-8.863039396684817,125.343597945484,0
216,-8.872076937207725,125.34365527569364,0
217,-8.88111447299943,125.34371266667208,0
218,-8.890152004055228,125.34377011842652,0
219,-8.899189530370426,125.3438276309643,0
220,-8.908227051940328,125.34388520429266,0
221,-8.91726456876024,125.34394283841888,0
222,-8.926302080825463,125.34400053335024,0
223,-8.935339588131304,125.34405828909404,0
224,-8.944377090673067,125.34411610565768,0
225,-8.953414588446057,125.34417398304834,0
226,-8.962452081445578,125.34423192127343,0
227,-8.971489569666941,125.34428992034027,0
228,-8.98052705310545,125.34434798025616,0
229,-8.98956453175641,125.3444061010285,0
230,-8.709344394825408,125.35171582992652,0
231,-8.718381955979915,125.35177234596814,0
232,-8.727419512480406,125.35182892289092,0
233,-8.736457064322174,125.35188556070209,0
234,-8.745494611500511,125.35194225940872,0
235,-8.754532154010716,125.35199901901802,0
236,-8.76356969184808,125.35205583953716,0
237,-8.772607225007897,125.35211272097337,0
238,-8.781644753485464,125.35216966333375,0
239,-8.790682277276078,125.35222666662554,0
240,-8.799719796375031,125.35228373085596,0
241,-8.808757310777624,125.35234085603224,0
242,-8.817794820479156,125.35239804216154,0
243,-8.826832325474914,125.35245528925113,0
244,-8.83586982576021,125.35251259730823,0
245,-8.844907321330329,125.35256996634013,0
246,-8.853944812180574,125.35262739635402,0
247,-8.862982298306248,125.3526848873572,0
248,-8.872019779702645,125.352742439357,0
249,-8.881057256365066,125.35280005236056,0
250,-8.89009472828881,125.35285772637528,0
251,-8.89913219546918,125.3529154614084,0
252,-8.908169657901476,125.35297325746728,0
253,-8.917207115580995,125.35303111455914,0
254,-8.926244568503039,125.3530890326914,0
255,-8.935282016662917,125.35314701187131,0
256,-8.944319460055924,125.35320505210623,0
257,-8.953356898677361,125.35326315340356,0
258,-8.962394332522537,125.3533213157706,0
259,-8.971431761586754,125.3533795392147,0
260,-8.98046918586531,125.35343782374322,0
261,-8.989506605353514,125.3534961693636,0
262,-8.709288084583624,125.36079897643036,0
263,-8.718325586430149,125.36085571026324,0
264,-8.727363083619926,125.36091250521189,0
265,-8.736400576148245,125.36096936128344,0
266,-8.745438064010399,125.3610262784852,0
267,-8.75447554720168,125.36108325682424,0
268,-8.763513025717383,125.36114029630782,0
269,-8.77255049955279,125.36119739694315,0
270,-8.7815879687032,125.36125455873744,0
271,-8.790625433163909,125.36131178169788,0
272,-8.799662892930204,125.36136906583177,0
273,-8.80870034799738,125.36142641114633,0
274,-8.817737798360735,125.36148381764872,0
275,-8.826775244015558,125.36154128534632,0
276,-8.835812684957146,125.36159881424638,0
277,-8.844850121180794,125.36165640435613,0
278,-8.853887552681798,125.36171405568284,0
279,-8.862924979455448,125.36177176823388,0
280,-8.871962401497052,125.36182954201644,0
281,-8.880999818801895,125.3618873770379,0
282,-8.890037231365278,125.3619452733056,0
283,-8.8990746391825,125.3620032308268,0
284,-8.908112042248858,125.36206124960884,0
285,-8.917149440559646,125.36211932965908,0
286,-8.926186834110165,125.36217747098485,0
287,-8.935224222895718,125.36223567359356,0
288,-8.944261606911594,125.36229393749248,0
289,-8.9532989861531,125.36235226268909,0
290,-8.962336360615538,125.36241064919068,0
291,-8.971373730294202,125.36246909700468,0
292,-8.980411095184394,125.36252760613849,0
293,-8.98944845528142,125.36258617659948,0
294,-8.709231557755869,125.3698820618256,0
295,-8.718269000066307,125.36993901344258,0
296,-8.727306437717258,125.36999602640988,0
297,-8.73634387070401,125.37005310073472,0
298,-8.745381299021851,125.37011023642434,0
299,-8.75441872266607,125.37016743348596,0
300,-8.763456141631954,125.37022469192677,0
301,-8.772493555914794,125.370282011754,0
302,-8.78153096550988,125.37033939297494,0
303,-8.790568370412498,125.37039683559684,0
304,-8.799605770617937,125.3704543396269,0
305,-8.808643166121497,125.37051190507248,0
306,-8.81768055691846,125.3705695319408,0
307,-8.82671794300412,125.37062722023914,0
308,-8.835755324373768,125.37068496997485,0
309,-8.844792701022696,125.37074278115514,0
310,-8.853830072946199,125.3708006537874,0
311,-8.862867440139565,125.37085858787891,0
312,-8.87190480259809,125.37091658343702,0
313,-8.880942160317073,125.37097464046909,0
314,-8.889979513291795,125.37103275898238,0
315,-8.899016861517556,125.37109093898432,0
316,-8.908054204989657,125.3711491804822,0
317,-8.917091543703382,125.37120748348347,0
318,-8.926128877654033,125.37126584799545,0
319,-8.935166206836909,125.37132427402553,0
320,-8.944203531247295,125.3713827615811,0
321,-8.953240850880498,125.37144131066955,0
322,-8.96227816573181,125.37149992129837,0
323,-8.971315475796526,125.37155859347487,0
324,-8.980352781069948,125.37161732720654,0
325,-8.700137427145396,125.37890797806148,0
326,-8.709174814349181,125.3789650858777,0
327,-8.71821219689544,125.37902225527154,0
328,-8.727249574779467,125.37907948625032,0
329,-8.736286947996534,125.37913677882123,0
330,-8.745324316541941,125.37919413299151,0
331,-8.754361680410966,125.37925154876842,0
332,-8.763399039598891,125.37930902615922,0
333,-8.772436394101007,125.37936656517115,0
334,-8.781473743912597,125.3794241658115,0
335,-8.790511089028954,125.37948182808752,0
336,-8.799548429445355,125.37953955200658,0
337,-8.808585765157098,125.37959733757587,0
338,-8.817623096159465,125.3796551848028,0
339,-8.826660422447743,125.3797130936946,0
340,-8.835697744017223,125.37977106425863,0
341,-8.844735060863197,125.3798290965022,0
342,-8.853772372980947,125.37988719043268,0
343,-8.862809680365768,125.3799453460574,0
344,-8.871846983012949,125.38000356338372,0
345,-8.880884280917781,125.38006184241895,0
346,-8.88992157407555,125.38012018317056,0
347,-8.898958862481555,125.38017858564588,0
348,-8.907996146131085,125.38023704985224,0
349,-8.917033425019426,125.38029557579712,0
350,-8.926070699141874,125.38035416348792,0
351,-8.935107968493726,125.38041281293198,0
352,-8.944145233070268,125.3804715241368,0
353,-8.953182492866794,125.38053029710976,0
354,-8.962219747878606,125.38058913185831,0
355,-8.97125699810099,125.38064802838991,0
356,-8.98029424352924,125.380706986712,0
357,-8.691043195286506,125.38793345945436,0
358,-8.700080527156345,125.38799072300074,0
359,-8.709117854370627,125.38804804835206,0
360,-8.718155176924625,125.3881054355156,0
361,-8.72719249481363,125.38816288449864,0
362,-8.736229808032915,125.38822039530837,0
363,-8.74526711657777,125.38827796795206,0
364,-8.754304420443473,125.38833560243702,0
365,-8.763341719625306,125.38839329877054,0
366,-8.772379014118547,125.38845105695988,0
367,-8.781416303918492,125.38850887701236,0
368,-8.790453589020418,125.38856675893528,0
369,-8.7994908694196,125.38862470273595,0
370,-8.808528145111337,125.38868270842173,0
371,-8.81756541609091,125.38874077599988,0
372,-8.826602682353597,125.38879890547784,0
373,-8.835639943894693,125.38885709686288,0
374,-8.844677200709475,125.3889153501624,0
375,-8.853714452793234,125.38897366538374,0
376,-8.862751700141258,125.3890320425343,0
377,-8.87178894274883,125.38909048162142,0
378,-8.880826180611244,125.38914898265254,0
379,-8.889863413723777,125.38920754563505,0
380,-8.898900642081724,125.3892661705763,0
381,-8.907937865680378,125.3893248574838,0
382,-8.916975084515018,125.3893836063649,0
383,-8.926012298580938,125.38944241722706,0
384,-8.935049507873428,125.38950129007772,0
385,-8.94408671238778,125.38956022492437,0
386,-8.953123912119274,125.38961922177435,0
387,-8.962161107063212,125.38967828063524,0
388,-8.97119829721488,125.38973740151448,0
389,-8.98023548256957,125.38979658441951,0
390,-8.690986139175555,125.3970159252952,0
391,-8.70002341083059,125.39707340613502,0
392,-8.709060677827305,125.39713094901428,0
393,-8.71809794016097,125.39718855394024,0
394,-8.727135197826867,125.39724622092024,0
395,-8.736172450820272,125.39730394996153,0
396,-8.745209699136463,125.39736174107136,0
397,-8.75424694277073,125.39741959425707,0
398,-8.763284181718339,125.39747750952604,0
399,-8.772321415974572,125.39753548688547,0
400,-8.781358645534716,125.39759352634276,0
401,-8.790395870394049,125.39765162790526,0
402,-8.79943309054785,125.39770979158024,0
403,-8.808470305991401,125.39776801737511,0
404,-8.817507516719983,125.39782630529726,0
405,-8.82654472272888,125.39788465535396,0
406,-8.835581924013374,125.39794306755266,0
407,-8.844619120568742,125.39800154190074,0
408,-8.85365631239028,125.39806007840558,0
409,-8.862693499473263,125.39811867707458,0
410,-8.871730681812972,125.39817733791516,0
411,-8.880767859404697,125.39823606093474,0
412,-8.889805032243718,125.39829484614071,0
413,-8.898842200325326,125.39835369354056,0
414,-8.907879363644804,125.39841260314174,0
415,-8.916916522197436,125.3984715749516,0
416,-8.925953675978509,125.39853060897772,0
417,-8.934990824983307,125.39858970522752,0
418,-8.94402796920712,125.39864886370847,0
419,-8.953065108645236,125.39870808442808,0
420,-8.962102243292941,125.3987673673938,0
421,-8.97113937314552,125.39882671261316,0
422,-8.980176498198267,125.3988861200937,0
423,-8.672854430574295,125.4059831196446,0
424,-8.681891651094503,125.40604069324456,0
425,-8.690928866963064,125.40609832910388,0
426,-8.69996607817525,125.40615602722984,0
427,-8.709003284726336,125.40621378762974,0
428,-8.718040486611597,125.40627161031088,0
429,-8.727077683826309,125.40632949528056,0
430,-8.736114876365743,125.40638744254606,0
431,-8.74515206422518,125.40644545211478,0
432,-8.754189247399891,125.40650352399396,0
433,-8.763226425885161,125.406561658191,0
434,-8.772263599676258,125.40661985471326,0
435,-8.78130076876846,125.40667811356802,0
436,-8.790337933157048,125.40673643476272,0
437,-8.799375092837298,125.40679481830468,0
438,-8.808412247804492,125.4068532642013,0
439,-8.8174493980539,125.40691177246,0
440,-8.826486543580812,125.40697034308812,0
441,-8.835523684380501,125.40702897609307,0
442,-8.844560820448246,125.40708767148232,0
443,-8.853597951779326,125.40714642926324,0
444,-8.862635078369033,125.4072052494433,0
445,-8.871672200212632,125.4072641320299,0
446,-8.880709317305415,125.4073230770305,0
447,-8.889746429642656,125.40738208445256,0
448,-8.898783537219643,125.40744115430354,0
449,-8.907820640031657,125.4075002865909,0
450,-8.916857738073974,125.40755948132212,0
451,-8.925894831341889,125.40761873850472,0
452,-8.934931919830676,125.40767805814616,0
453,-8.943969003535624,125.40773744025398,0
454,-8.953006082452012,125.40779688483568,0
455,-8.96204315657513,125.40785639189878,0
456,-8.971080225900257,125.40791596145075,0
457,-8.672797063600834,125.4150650273322,0
458,-8.681834223455716,125.41512281774214,0
459,-8.69087137865617,125.4151806706459,0
460,-8.699908529197465,125.41523858605076,0
461,-8.708945675074876,125.41529656396398,0
462,-8.717982816283673,125.41535460439296,0
463,-8.727019952819127,125.415412707345,0
464,-8.736057084676508,125.41547087282748,0
465,-8.745094211851095,125.41552910084766,0
466,-8.754131334338158,125.415587391413,0
467,-8.763168452132968,125.4156457445308,0
468,-8.7722055652308,125.41570416020848,0
469,-8.78124267362693,125.41576263845336,0
470,-8.790279777316632,125.41582117927292,0
471,-8.799316876295176,125.41587978267444,0
472,-8.808353970557846,125.41593844866546,0
473,-8.817391060099911,125.41599717725327,0
474,-8.826428144916646,125.41605596844542,0
475,-8.835465225003334,125.41611482224924,0
476,-8.844502300355243,125.41617373867224,0
477,-8.853539370967656,125.41623271772184,0
478,-8.862576436835852,125.41629175940548,0
479,-8.871613497955101,125.41635086373064,0
480,-8.880650554320692,125.4164100307048,0
481,-8.889687605927891,125.41646926033546,0
482,-8.898724652771985,125.4165285526301,0
483,-8.90776169484825,125.4165879075962,0
484,-8.91679873215197,125.41664732524129,0
485,-8.92583576467842,125.41670680557286,0
486,-8.934872792422881,125.41676634859846,0
487,-8.943909815380636,125.41682595432562,0
488,-8.952946833546964,125.41688562276188,0
489,-8.961983846917146,125.41694535391478,0
490,-8.971020855486467,125.41700514779188,0
491,-8.672739480996164,125.42414687253329,0
492,-8.681776579957706,125.42420487974596,0
493,-8.690813674262033,125.42426294968682,0
494,-8.699850763904406,125.42432108236324,0
495,-8.7088878488801,125.42437927778248,0
496,-8.717924929184376,125.42443753595198,0
497,-8.72696200481251,125.42449585687906,0
498,-8.735999075759768,125.4245542405711,0
499,-8.745036142021421,125.42461268703546,0
500,-8.754073203592737,125.42467119627956,0
501,-8.763110260468986,125.42472976831075,0
502,-8.772147312645439,125.42478840313645,0
503,-8.78118436011737,125.42484710076408,0
504,-8.790221402880045,125.42490586120104,0
505,-8.799258440928739,125.42496468445478,0
506,-8.808295474258726,125.42502357053272,0
507,-8.817332502865277,125.42508251944231,0
508,-8.826369526743658,125.42514153119102,0
509,-8.835406545889157,125.42520060578627,0
510,-8.844443560297032,125.42525974323554,0
511,-8.853480569962565,125.42531894354634,0
512,-8.86251757488103,125.42537820672612,0
513,-8.8715545750477,125.42543753278238,0
514,-8.880591570457852,125.42549692172264,0
515,-8.88962856110676,125.4255563735544,0
516,-8.898665546989696,125.42561588828518,0
517,-8.907702528101941,125.42567546592252,0
518,-8.916739504438771,125.42573510647392,0
519,-8.925776475995463,125.42579480994696,0
520,-8.934813442767291,125.42585457634918,0
521,-8.943850404749536,125.42591440568816,0
522,-8.952887361937476,125.42597429797144,0
523,-8.961924314326387,125.42603425320658,0
524,-8.97096126191155,125.42609427140124,0
525,-8.97999820468824,125.42615435256296,0
526,-8.66364464027197,125.43317049396072,0
527,-8.672681682767454,125.43322865501354,0
528,-8.681718720607654,125.43328687902158,0
529,-8.690755753787839,125.43334516599224,0
530,-8.699792782303266,125.43340351593284,0
531,-8.708829806149204,125.43346192885078,0
532,-8.717866825320922,125.43352040475342,0
533,-8.72690383981368,125.43357894364816,0
534,-8.735940849622747,125.4336375455424,0
535,-8.744977854743388,125.43369621044351,0
536,-8.75401485517087,125.433754938359,0
537,-8.763051850900464,125.43381372929618,0
538,-8.772088841927427,125.43387258326251,0
539,-8.781125828247042,125.43393150026544,0
540,-8.790162809854566,125.43399048031242,0
541,-8.799199786745268,125.43404952341092,0
542,-8.80823675891442,125.43410862956836,0
543,-8.817273726357296,125.43416779879225,0
544,-8.82631068906916,125.43422703109006,0
545,-8.835347647045284,125.43428632646923,0
546,-8.844384600280927,125.43434568493736,0
547,-8.853421548771381,125.43440510650186,0
548,-8.862458492511905,125.43446459117028,0
549,-8.871495431497769,125.43452413895017,0
550,-8.880532365724248,125.43458374984898,0
551,-8.889569295186616,125.43464342387432,0
552,-8.898606219880142,125.43470316103377,0
553,-8.907643139800102,125.43476296133476,0
554,-8.916680054941768,125.43482282478494,0
555,-8.925716965300412,125.4348827513919,0
556,-8.934753870871308,125.43494274116316,0
557,-8.943790771649736,125.43500279410638,0
558,-8.952827667630963,125.43506291022908,0
559,-8.961864558810275,125.43512308953892,0
560,-8.970901445182932,125.43518333204352,0
561,-8.979938326744223,125.43524363775045,0
562,-8.654549701970641,125.44219368250783,0
563,-8.663586687772952,125.44225199693204,0
564,-8.672623668921906,125.44231037453852,0
565,-8.681660645412771,125.4423688153346,0
566,-8.690697617240808,125.44242731932768,0
567,-8.699734584401272,125.44248588652512,0
568,-8.708771546889432,125.44254451693436,0
569,-8.717808504700548,125.44260321056277,0
570,-8.726845457829887,125.44266196741776,0
571,-8.735882406272701,125.4427207875068,0
572,-8.744919350024261,125.44277967083733,0
573,-8.753956289079833,125.44283861741668,0
574,-8.762993223434679,125.44289762725242,0
575,-8.772030153084057,125.44295670035196,0
576,-8.781067078023241,125.44301583672276,0
577,-8.79010399824749,125.44307503637232,0
578,-8.79914091375207,125.4431342993081,0
579,-8.808177824532253,125.44319362553756,0
580,-8.817214730583299,125.44325301506828,0
581,-8.826251631900474,125.44331246790767,0
582,-8.835288528479051,125.44337198406332,0
583,-8.844325420314288,125.44343156354276,0
584,-8.853362307401461,125.44349120635349,0
585,-8.862399189735836,125.443550912503,0
586,-8.871436067312679,125.44361068199896,0
587,-8.880472940127264,125.44367051484882,0
588,-8.889509808174852,125.4437304110602,0
589,-8.898546671450719,125.44379037064068,0
590,-8.907583529950132,125.44385039359784,0
591,-8.916620383668363,125.44391047993923,0
592,-8.925657232600681,125.4439706296725,0
593,-8.934694076742357,125.44403084280523,0
594,-8.943730916088661,125.44409111934507,0
595,-8.95276775063487,125.44415145929965,0
596,-8.961804580376253,125.44421186267653,0
597,-8.970841405308079,125.4442723294834,0
598,-8.654491595661678,125.45127490598496,0
599,-8.663528519892298,125.45133343672116,0
600,-8.672565439466744,125.45139203087392,0
601,-8.681602354380285,125.45145068845062,0
602,-8.690639264628173,125.45150940945872,0
603,-8.699676170205668,125.45156819390562,0
604,-8.708713071108031,125.45162704179872,0
605,-8.71774996733052,125.4516859531455,0
606,-8.726786858868392,125.45174492795336,0
607,-8.73582374571691,125.45180396622978,0
608,-8.744860627871333,125.4518630679822,0
609,-8.75389750532692,125.45192223321808,0
610,-8.762934378078935,125.45198146194488,0
611,-8.771971246122636,125.45204075417016,0
612,-8.781008109453287,125.45210010990137,0
613,-8.790044968066152,125.45215952914596,0
614,-8.799081821956486,125.45221901191154,0
615,-8.80811867111956,125.45227855820556,0
616,-8.817155515550633,125.45233816803554,0
617,-8.826192355244965,125.45239784140908,0
618,-8.835229190197827,125.45245757833364,0
619,-8.844266020404481,125.45251737881684,0
620,-8.853302845860188,125.4525772428662,0
621,-8.86233966656022,125.45263717048934,0
622,-8.871376482499832,125.4526971616938,0
623,-8.880413293674298,125.45275721648711,0
624,-8.889450100078882,125.452817334877,0
625,-8.898486901708848,125.45287751687096,0
626,-8.907523698559467,125.45293776247664,0
627,-8.916560490625999,125.45299807170164,0
628,-8.92559727790372,125.45305844455363,0
629,-8.93463406038789,125.45311888104024,0
630,-8.943670838073784,125.45317938116908,0
631,-8.961744379031805,125.45330057238412,0
632,-8.654433274206287,125.46035606605294,0
633,-8.663470136637255,125.46041481309368,0
634,-8.672506994409225,125.46047362378532,0
635,-8.681543847517458,125.4605324981353,0
636,-8.690580695957212,125.460591436151,0
637,-8.699617539723738,125.46065043783992,0
638,-8.70865437881229,125.46070950320949,0
639,-8.717691213218128,125.46076863226716,0
640,-8.735764867962681,125.46088708147671,0
641,-8.74480168829191,125.46094640164358,0
642,-8.753838503919454,125.46100578552849,0
643,-8.762875314840565,125.46106523313892,0
644,-8.771912121050503,125.46112474448243,0
645,-8.799022511365871,125.46130366098652,0
646,-8.808059298683714,125.46136342733756,0
647,-8.817096081266678,125.46142325745932,0
648,-8.82613285911002,125.46148315135942,0
649,-8.835169632209015,125.46154310904537,0
650,-8.84420640055891,125.46160313052478,0
651,-8.853243164154975,125.46166321580525,0
652,-8.862279922992467,125.46172336489435,0
653,-8.871316677066654,125.46178357779972,0
654,-8.880353426372794,125.46184385452896,0
655,-8.889390170906148,125.46190419508966,0
656,-8.898426910661982,125.4619645994895,0
657,-8.90746364563556,125.46202506773608,0
658,-8.91650037582214,125.4620855998371,0
659,-8.925537101217001,125.46214619580016,0
660,-8.934573821815391,125.46220685563296,0
661,-8.645337932551282,125.46937826301728,0
662,-8.654374737611727,125.4694371624774,0
663,-8.66341153801509,125.46949612581533,0
664,-8.672448333756627,125.46955515303844,0
