Pop_Lat,Pop_Lon,Population,Hosp_Lat,Hosp_Lon,Hosp_Name,Distance_KM
-8.68791641766453,125.51124951173333,103,-8.7580191,125.2056292,Asulao-Sare,65
-8.68791641766453,125.51958284503333,126,-8.7580191,125.2056292,Asulao-Sare,67
-8.69624975096453,125.31124951253334,55,-8.7580191,125.2056292,Asulao-Sare,48
-8.69624975096453,125.31958284583334,96,-8.7580191,125.2056292,Asulao-Sare,53
-8.69624975096453,125.33624951243333,145,-8.7580191,125.2056292,Asulao-Sare,51
-8.69624975096453,125.37791617893333,123,-8.7580191,125.2056292,Asulao-Sare,53
-8.69624975096453,125.38624951223333,181,-8.7580191,125.2056292,Asulao-Sare,53
-8.69624975096453,125.39458284553334,229,-8.7580191,125.2056292,Asulao-Sare,54
-8.69624975096453,125.40291617883334,137,-8.7580191,125.2056292,Asulao-Sare,55
-8.69624975096453,125.41124951213334,92,-8.7580191,125.2056292,Asulao-Sare,57
-8.69624975096453,125.41958284543333,101,-8.7580191,125.2056292,Asulao-Sare,58
-8.69624975096453,125.42791617873333,100,-8.7580191,125.2056292,Asulao-Sare,57
-8.69624975096453,125.43624951203333,94,-8.7580191,125.2056292,Asulao-Sare,58
-8.69624975096453,125.44458284533333,119,-8.7580191,125.2056292,Asulao-Sare,60
-8.69624975096453,125.45291617863333,111,-8.7580191,125.2056292,Asulao-Sare,60
-8.69624975096453,125.46124951193333,77,-8.7580191,125.2056292,Asulao-Sare,61
-8.69624975096453,125.46958284523333,64,-8.7580191,125.2056292,Asulao-Sare,61
-8.69624975096453,125.47791617853333,58,-8.7580191,125.2056292,Asulao-Sare,62
-8.69624975096453,125.48624951183334,72,-8.7580191,125.2056292,Asulao-Sare,63
-8.69624975096453,125.49458284513334,78,-8.7580191,125.2056292,Asulao-Sare,64
-8.69624975096453,125.50291617843334,74,-8.7580191,125.2056292,Asulao-Sare,65
-8.69624975096453,125.51124951173333,93,-8.7580191,125.2056292,Asulao-Sare,66
-8.69624975096453,125.51958284503333,158,-8.7580191,125.2056292,Asulao-Sare,67
-8.704583084264529,125.30291617923334,84,-8.7580191,125.2056292,Asulao-Sare,48
-8.704583084264529,125.31124951253334,119,-8.7580191,125.2056292,Asulao-Sare,77
-8.704583084264529,125.31958284583334,129,-8.7580191,125.2056292,Asulao-Sare,52
-8.704583084264529,125.32791617913333,172,-8.7580191,125.2056292,Asulao-Sare,76
-8.704583084264529,125.33624951243333,228,-8.7580191,125.2056292,Asulao-Sare,76
-8.704583084264529,125.34458284573333,230,-8.7580191,125.2056292,Asulao-Sare,75
-8.704583084264529,125.35291617903333,212,-8.7580191,125.2056292,Asulao-Sare,74
-8.704583084264529,125.36124951233333,166,-8.7580191,125.2056292,Asulao-Sare,74
-8.704583084264529,125.36958284563333,262,-8.7580191,125.2056292,Asulao-Sare,71
-8.704583084264529,125.37791617893333,112,-8.7580191,125.2056292,Asulao-Sare,70
-8.704583084264529,125.38624951223333,109,-8.7580191,125.2056292,Asulao-Sare,54
-8.704583084264529,125.39458284553334,115,-8.7580191,125.2056292,Asulao-Sare,56
-8.704583084264529,125.40291617883334,130,-8.7580191,125.2056292,Asulao-Sare,55
-8.704583084264529,125.41124951213334,117,-8.7580191,125.2056292,Asulao-Sare,56
-8.704583084264529,125.41958284543333,124,-8.7580191,125.2056292,Asulao-Sare,57
-8.704583084264529,125.42791617873333,138,-8.7580191,125.2056292,Asulao-Sare,58
-8.704583084264529,125.43624951203333,213,-8.7580191,125.2056292,Asulao-Sare,59
-8.704583084264529,125.44458284533333,177,-8.7580191,125.2056292,Asulao-Sare,59
-8.704583084264529,125.45291617863333,150,-8.7580191,125.2056292,Asulao-Sare,60
-8.704583084264529,125.46124951193333,90,-8.7580191,125.2056292,Asulao-Sare,61
-8.704583084264529,125.46958284523333,62,-8.7580191,125.2056292,Asulao-Sare,61
-8.704583084264529,125.47791617853333,56,-8.7580191,125.2056292,Asulao-Sare,62
-8.704583084264529,125.48624951183334,69,-8.7580191,125.2056292,Asulao-Sare,63
-8.704583084264529,125.49458284513334,87,-8.7580191,125.2056292,Asulao-Sare,64
-8.704583084264529,125.50291617843334,83,-8.7580191,125.2056292,Asulao-Sare,65
-8.704583084264529,125.51124951173333,93,-8.7580191,125.2056292,Asulao-Sare,66
-8.712916417564529,125.29458284593333,168,-8.7580191,125.2056292,Asulao-Sare,79
-8.712916417564529,125.30291617923334,158,-8.7580191,125.2056292,Asulao-Sare,78
-8.712916417564529,125.31124951253334,149,-8.7580191,125.2056292,Asulao-Sare,77
-8.712916417564529,125.31958284583334,181,-8.7580191,125.2056292,Asulao-Sare,76
-8.712916417564529,125.32791617913333,213,-8.7580191,125.2056292,Asulao-Sare,76
-8.712916417564529,125.33624951243333,251,-8.7580191,125.2056292,Asulao-Sare,76
-8.712916417564529,125.34458284573333,322,-8.7580191,125.2056292,Asulao-Sare,75
-8.712916417564529,125.35291617903333,300,-8.7580191,125.2056292,Asulao-Sare,75
-8.712916417564529,125.36124951233333,291,-8.7580191,125.2056292,Asulao-Sare,73
-8.712916417564529,125.36958284563333,364,-8.7580191,125.2056292,Asulao-Sare,70
-8.712916417564529,125.37791617893333,279,-8.7580191,125.2056292,Asulao-Sare,70
-8.712916417564529,125.38624951223333,220,-8.7580191,125.2056292,Asulao-Sare,70
-8.712916417564529,125.39458284553334,144,-8.7580191,125.2056292,Asulao-Sare,70
-8.712916417564529,125.40291617883334,125,-8.7580191,125.2056292,Asulao-Sare,56
-8.712916417564529,125.41124951213334,178,-8.7580191,125.2056292,Asulao-Sare,58
-8.712916417564529,125.41958284543333,91,-8.7580191,125.2056292,Asulao-Sare,58
-8.712916417564529,125.42791617873333,381,-8.7580191,125.2056292,Asulao-Sare,59
-8.712916417564529,125.43624951203333,927,-8.7580191,125.2056292,Asulao-Sare,59
-8.712916417564529,125.44458284533333,394,-8.7580191,125.2056292,Asulao-Sare,60
-8.712916417564529,125.45291617863333,255,-8.7580191,125.2056292,Asulao-Sare,61
-8.712916417564529,125.46124951193333,112,-8.7580191,125.2056292,Asulao-Sare,61
-8.712916417564529,125.46958284523333,54,-8.7580191,125.2056292,Asulao-Sare,62
-8.712916417564529,125.47791617853333,48,-8.7580191,125.2056292,Asulao-Sare,65
-8.72124975086453,125.28624951263333,223,-8.7580191,125.2056292,Asulao-Sare,80
-8.72124975086453,125.29458284593333,140,-8.7580191,125.2056292,Asulao-Sare,79
-8.72124975086453,125.30291617923334,148,-8.7580191,125.2056292,Asulao-Sare,78
-8.72124975086453,125.31124951253334,207,-8.7580191,125.2056292,Asulao-Sare,77
-8.72124975086453,125.31958284583334,246,-8.7580191,125.2056292,Asulao-Sare,76
-8.72124975086453,125.32791617913333,282,-8.7580191,125.2056292,Asulao-Sare,75
-8.72124975086453,125.33624951243333,284,-8.7580191,125.2056292,Asulao-Sare,75
-8.72124975086453,125.34458284573333,275,-8.7580191,125.2056292,Asulao-Sare,74
-8.72124975086453,125.35291617903333,270,-8.7580191,125.2056292,Asulao-Sare,72
-8.72124975086453,125.36124951233333,292,-8.7580191,125.2056292,Asulao-Sare,72
-8.72124975086453,125.36958284563333,283,-8.7580191,125.2056292,Asulao-Sare,70
-8.72124975086453,125.37791617893333,467,-8.7580191,125.2056292,Asulao-Sare,69
-8.72124975086453,125.38624951223333,461,-8.7580191,125.2056292,Asulao-Sare,70
-8.72124975086453,125.39458284553334,270,-8.7580191,125.2056292,Asulao-Sare,69
-8.72124975086453,125.40291617883334,200,-8.7580191,125.2056292,Asulao-Sare,71
-8.72124975086453,125.41124951213334,476,-8.7580191,125.2056292,Asulao-Sare,71
-8.72124975086453,125.41958284543333,372,-8.7580191,125.2056292,Asulao-Sare,61
-8.72124975086453,125.42791617873333,1131,-8.7580191,125.2056292,Asulao-Sare,60
-8.72124975086453,125.43624951203333,1716,-8.7580191,125.2056292,Asulao-Sare,60
-8.72124975086453,125.44458284533333,476,-8.7580191,125.2056292,Asulao-Sare,62
-8.72124975086453,125.45291617863333,295,-8.7580191,125.2056292,Asulao-Sare,62
-8.72124975086453,125.46124951193333,100,-8.7580191,125.2056292,Asulao-Sare,63
-8.72124975086453,125.46958284523333,63,-8.7580191,125.2056292,Asulao-Sare,66
-8.72124975086453,125.47791617853333,51,-8.7580191,125.2056292,Asulao-Sare,65
-8.72958308416453,125.25291617943333,316,-8.7580191,125.2056292,Asulao-Sare,8
-8.72958308416453,125.26124951273333,129,-8.7580191,125.2056292,Asulao-Sare,7
-8.72958308416453,125.26958284603333,31,-8.7580191,125.2056292,Asulao-Sare,7
-8.72958308416453,125.27791617933333,38,-8.7580191,125.2056292,Asulao-Sare,8
-8.72958308416453,125.28624951263333,57,-8.7580191,125.2056292,Asulao-Sare,80
-8.72958308416453,125.29458284593333,98,-8.7580191,125.2056292,Asulao-Sare,81
-8.72958308416453,125.30291617923334,102,-8.7580191,125.2056292,Asulao-Sare,82
-8.72958308416453,125.31124951253334,139,-8.7580191,125.2056292,Asulao-Sare,82
-8.72958308416453,125.31958284583334,178,-8.7580191,125.2056292,Asulao-Sare,78
-8.72958308416453,125.32791617913333,162,-8.7580191,125.2056292,Asulao-Sare,74
-8.72958308416453,125.33624951243333,408,-8.7580191,125.2056292,Asulao-Sare,73
-8.72958308416453,125.34458284573333,302,-8.7580191,125.2056292,Asulao-Sare,73
-8.72958308416453,125.35291617903333,235,-8.7580191,125.2056292,Asulao-Sare,71
-8.72958308416453,125.36124951233333,275,-8.7580191,125.2056292,Asulao-Sare,71
-8.72958308416453,125.36958284563333,457,-8.7580191,125.2056292,Asulao-Sare,71
-8.72958308416453,125.37791617893333,718,-8.7580191,125.2056292,Asulao-Sare,68
-8.72958308416453,125.38624951223333,664,-8.7580191,125.2056292,Asulao-Sare,68
-8.72958308416453,125.39458284553334,448,-8.7580191,125.2056292,Asulao-Sare,69
-8.72958308416453,125.40291617883334,262,-8.7580191,125.2056292,Asulao-Sare,70
-8.72958308416453,125.41124951213334,376,-8.7580191,125.2056292,Asulao-Sare,63
-8.72958308416453,125.41958284543333,427,-8.7580191,125.2056292,Asulao-Sare,62
-8.72958308416453,125.42791617873333,1242,-8.7580191,125.2056292,Asulao-Sare,62
-8.72958308416453,125.43624951203333,1461,-8.7580191,125.2056292,Asulao-Sare,62
-8.72958308416453,125.44458284533333,565,-8.7580191,125.2056292,Asulao-Sare,62
-8.72958308416453,125.45291617863333,216,-8.7580191,125.2056292,Asulao-Sare,63
-8.737916417464529,125.21124951293334,61,-8.7580191,125.2056292,Asulao-Sare,2
-8.737916417464529,125.21958284623334,65,-8.7580191,125.2056292,Asulao-Sare,2
-8.737916417464529,125.22791617953334,46,-8.7580191,125.2056292,Asulao-Sare,2
-8.737916417464529,125.23624951283333,60,-8.7580191,125.2056292,Asulao-Sare,4
-8.737916417464529,125.24458284613333,107,-8.7580191,125.2056292,Asulao-Sare,5
-8.737916417464529,125.25291617943333,83,-8.7580191,125.2056292,Asulao-Sare,6
-8.737916417464529,125.26124951273333,27,-8.7580191,125.2056292,Asulao-Sare,7
-8.737916417464529,125.26958284603333,21,-8.7580191,125.2056292,Asulao-Sare,8
-8.737916417464529,125.27791617933333,20,-8.7580191,125.2056292,Asulao-Sare,8
-8.737916417464529,125.28624951263333,26,-8.7580191,125.2056292,Asulao-Sare,82
-8.737916417464529,125.29458284593333,55,-8.7580191,125.2056292,Asulao-Sare,82
-8.737916417464529,125.30291617923334,106,-8.7580191,125.2056292,Asulao-Sare,81
-8.737916417464529,125.31124951253334,167,-8.7580191,125.2056292,Asulao-Sare,78
-8.737916417464529,125.31958284583334,293,-8.7580191,125.2056292,Asulao-Sare,77
-8.737916417464529,125.32791617913333,201,-8.7580191,125.2056292,Asulao-Sare,76
-8.737916417464529,125.33624951243333,149,-8.7580191,125.2056292,Asulao-Sare,72
-8.737916417464529,125.34458284573333,273,-8.7580191,125.2056292,Asulao-Sare,72
-8.737916417464529,125.35291617903333,315,-8.7580191,125.2056292,Asulao-Sare,71
-8.737916417464529,125.36124951233333,436,-8.7580191,125.2056292,Asulao-Sare,70
-8.737916417464529,125.36958284563333,596,-8.7580191,125.2056292,Asulao-Sare,68
-8.737916417464529,125.37791617893333,601,-8.7580191,125.2056292,Asulao-Sare,67
-8.737916417464529,125.38624951223333,366,-8.7580191,125.2056292,Asulao-Sare,67
-8.737916417464529,125.39458284553334,340,-8.7580191,125.2056292,Asulao-Sare,68
-8.737916417464529,125.40291617883334,402,-8.7580191,125.2056292,Asulao-Sare,63
-8.737916417464529,125.41124951213334,325,-8.7580191,125.2056292,Asulao-Sare,62
-8.737916417464529,125.41958284543333,316,-8.7580191,125.2056292,Asulao-Sare,67
-8.737916417464529,125.42791617873333,642,-8.7580191,125.2056292,Asulao-Sare,62
-8.737916417464529,125.43624951203333,955,-8.7580191,125.2056292,Asulao-Sare,63
-8.737916417464529,125.44458284533333,622,-8.7580191,125.2056292,Asulao-Sare,63
-8.737916417464529,125.45291617863333,136,-8.7580191,125.2056292,Asulao-Sare,64
-8.737916417464529,125.46124951193333,88,-8.7580191,125.2056292,Asulao-Sare,64
-8.737916417464529,125.46958284523333,77,-8.7580191,125.2056292,Asulao-Sare,65
-8.74624975076453,125.20291617963333,39,-8.7580191,125.2056292,Asulao-Sare,1
-8.74624975076453,125.21124951293334,23,-8.7580191,125.2056292,Asulao-Sare,1
-8.74624975076453,125.21958284623334,25,-8.7580191,125.2056292,Asulao-Sare,2
-8.74624975076453,125.22791617953334,69,-8.7580191,125.2056292,Asulao-Sare,2
-8.74624975076453,125.23624951283333,74,-8.7580191,125.2056292,Asulao-Sare,4
-8.74624975076453,125.24458284613333,40,-8.7580191,125.2056292,Asulao-Sare,4
-8.74624975076453,125.25291617943333,22,-8.7580191,125.2056292,Asulao-Sare,5
-8.74624975076453,125.26124951273333,19,-8.7580191,125.2056292,Asulao-Sare,6
-8.74624975076453,125.26958284603333,18,-8.7580191,125.2056292,Asulao-Sare,6
-8.74624975076453,125.27791617933333,15,-8.7580191,125.2056292,Asulao-Sare,8
-8.74624975076453,125.28624951263333,14,-8.7580191,125.2056292,Asulao-Sare,81
-8.74624975076453,125.29458284593333,40,-8.7580191,125.2056292,Asulao-Sare,81
-8.74624975076453,125.30291617923334,100,-8.7580191,125.2056292,Asulao-Sare,80
-8.74624975076453,125.31124951253334,153,-8.7580191,125.2056292,Asulao-Sare,79
-8.74624975076453,125.31958284583334,198,-8.7580191,125.2056292,Asulao-Sare,76
-8.74624975076453,125.32791617913333,197,-8.7580191,125.2056292,Asulao-Sare,76
-8.74624975076453,125.33624951243333,147,-8.7580191,125.2056292,Asulao-Sare,72
-8.74624975076453,125.34458284573333,324,-8.7580191,125.2056292,Asulao-Sare,71
-8.74624975076453,125.35291617903333,666,-8.7580191,125.2056292,Asulao-Sare,71
-8.74624975076453,125.36124951233333,568,-8.7580191,125.2056292,Asulao-Sare,69
-8.74624975076453,125.36958284563333,688,-8.7580191,125.2056292,Asulao-Sare,68
-8.74624975076453,125.37791617893333,565,-8.7580191,125.2056292,Asulao-Sare,68
-8.74624975076453,125.38624951223333,549,-8.7580191,125.2056292,Asulao-Sare,66
-8.74624975076453,125.39458284553334,750,-8.7580191,125.2056292,Asulao-Sare,66
-8.74624975076453,125.40291617883334,679,-8.7580191,125.2056292,Asulao-Sare,64
-8.74624975076453,125.41124951213334,440,-8.7580191,125.2056292,Asulao-Sare,65
-8.74624975076453,125.41958284543333,336,-8.7580191,125.2056292,Asulao-Sare,66
-8.74624975076453,125.42791617873333,481,-8.7580191,125.2056292,Asulao-Sare,63
-8.74624975076453,125.43624951203333,643,-8.7580191,125.2056292,Asulao-Sare,64
-8.74624975076453,125.44458284533333,394,-8.7580191,125.2056292,Asulao-Sare,64
-8.74624975076453,125.45291617863333,114,-8.7580191,125.2056292,Asulao-Sare,66
-8.74624975076453,125.46124951193333,104,-8.7580191,125.2056292,Asulao-Sare,65
-8.74624975076453,125.46958284523333,71,-8.7580191,125.2056292,Asulao-Sare,65
-8.75458308406453,125.19458284633333,40,-8.7580191,125.2056292,Asulao-Sare,16
-8.75458308406453,125.20291617963333,37,-8.7580191,125.2056292,Asulao-Sare,0
-8.75458308406453,125.21124951293334,31,-8.7580191,125.2056292,Asulao-Sare,1
-8.75458308406453,125.21958284623334,58,-8.7580191,125.2056292,Asulao-Sare,1
-8.75458308406453,125.22791617953334,42,-8.7580191,125.2056292,Asulao-Sare,3
-8.75458308406453,125.23624951283333,21,-8.7580191,125.2056292,Asulao-Sare,4
-8.75458308406453,125.24458284613333,22,-8.7580191,125.2056292,Asulao-Sare,4
-8.75458308406453,125.25291617943333,19,-8.7580191,125.2056292,Asulao-Sare,5
-8.75458308406453,125.26124951273333,15,-8.7580191,125.2056292,Asulao-Sare,6
-8.75458308406453,125.26958284603333,15,-8.7580191,125.2056292,Asulao-Sare,6
-8.75458308406453,125.27791617933333,17,-8.7580191,125.2056292,Asulao-Sare,81
-8.75458308406453,125.28624951263333,15,-8.7580191,125.2056292,Asulao-Sare,81
-8.75458308406453,125.29458284593333,55,-8.7580191,125.2056292,Asulao-Sare,81
-8.75458308406453,125.30291617923334,98,-8.7580191,125.2056292,Asulao-Sare,80
-8.75458308406453,125.31124951253334,103,-8.7580191,125.2056292,Asulao-Sare,77
-8.75458308406453,125.31958284583334,148,-8.7580191,125.2056292,Asulao-Sare,75
-8.75458308406453,125.32791617913333,161,-8.7580191,125.2056292,Asulao-Sare,74
-8.75458308406453,125.33624951243333,161,-8.7580191,125.2056292,Asulao-Sare,72
-8.75458308406453,125.34458284573333,206,-8.7580191,125.2056292,Asulao-Sare,72
-8.75458308406453,125.35291617903333,321,-8.7580191,125.2056292,Asulao-Sare,72
-8.75458308406453,125.36124951233333,372,-8.7580191,125.2056292,Asulao-Sare,70
-8.75458308406453,125.36958284563333,453,-8.7580191,125.2056292,Asulao-Sare,68
-8.75458308406453,125.37791617893333,449,-8.7580191,125.2056292,Asulao-Sare,68
-8.75458308406453,125.38624951223333,613,-8.7580191,125.2056292,Asulao-Sare,67
-8.75458308406453,125.39458284553334,1094,-8.7580191,125.2056292,Asulao-Sare,65
-8.75458308406453,125.40291617883334,780,-8.7580191,125.2056292,Asulao-Sare,66
-8.75458308406453,125.41124951213334,714,-8.7580191,125.2056292,Asulao-Sare,67
-8.75458308406453,125.41958284543333,516,-8.7580191,125.2056292,Asulao-Sare,66
-8.75458308406453,125.42791617873333,412,-8.7580191,125.2056292,Asulao-Sare,64
-8.75458308406453,125.43624951203333,441,-8.7580191,125.2056292,Asulao-Sare,65
-8.75458308406453,125.44458284533333,296,-8.7580191,125.2056292,Asulao-Sare,65
-8.75458308406453,125.45291617863333,157,-8.7580191,125.2056292,Asulao-Sare,65
-8.75458308406453,125.46124951193333,135,-8.7580191,125.2056292,Asulao-Sare,66
-8.75458308406453,125.46958284523333,79,-8.7580191,125.2056292,Asulao-Sare,68
-8.76291641736453,125.20291617963333,89,-8.7580191,125.2056292,Asulao-Sare,0
-8.76291641736453,125.21124951293334,84,-8.7580191,125.2056292,Asulao-Sare,0
-8.76291641736453,125.21958284623334,85,-8.7580191,125.2056292,Asulao-Sare,1
-8.76291641736453,125.22791617953334,69,-8.7580191,125.2056292,Asulao-Sare,4
-8.76291641736453,125.23624951283333,37,-8.7580191,125.2056292,Asulao-Sare,4
-8.76291641736453,125.24458284613333,23,-8.7580191,125.2056292,Asulao-Sare,4
-8.76291641736453,125.25291617943333,23,-8.7580191,125.2056292,Asulao-Sare,6
-8.76291641736453,125.26124951273333,20,-8.7580191,125.2056292,Asulao-Sare,6
-8.76291641736453,125.26958284603333,17,-8.7580191,125.2056292,Asulao-Sare,7
-8.76291641736453,125.27791617933333,17,-8.7580191,125.2056292,Asulao-Sare,81
-8.76291641736453,125.28624951263333,18,-8.7580191,125.2056292,Asulao-Sare,81
-8.76291641736453,125.29458284593333,55,-8.7580191,125.2056292,Asulao-Sare,81
-8.76291641736453,125.30291617923334,91,-8.7580191,125.2056292,Asulao-Sare,81
-8.76291641736453,125.31124951253334,86,-8.7580191,125.2056292,Asulao-Sare,76
-8.76291641736453,125.31958284583334,86,-8.7580191,125.2056292,Asulao-Sare,77
-8.76291641736453,125.32791617913333,111,-8.7580191,125.2056292,Asulao-Sare,74
-8.76291641736453,125.33624951243333,153,-8.7580191,125.2056292,Asulao-Sare,74
-8.76291641736453,125.34458284573333,248,-8.7580191,125.2056292,Asulao-Sare,71
-8.76291641736453,125.35291617903333,154,-8.7580191,125.2056292,Asulao-Sare,70
-8.76291641736453,125.36124951233333,213,-8.7580191,125.2056292,Asulao-Sare,69
-8.76291641736453,125.36958284563333,290,-8.7580191,125.2056292,Asulao-Sare,69
-8.76291641736453,125.37791617893333,287,-8.7580191,125.2056292,Asulao-Sare,67
-8.76291641736453,125.38624951223333,307,-8.7580191,125.2056292,Asulao-Sare,67
-8.76291641736453,125.39458284553334,362,-8.7580191,125.2056292,Asulao-Sare,66
-8.76291641736453,125.40291617883334,466,-8.7580191,125.2056292,Asulao-Sare,68
-8.76291641736453,125.41124951213334,555,-8.7580191,125.2056292,Asulao-Sare,68
-8.76291641736453,125.41958284543333,475,-8.7580191,125.2056292,Asulao-Sare,65
-8.76291641736453,125.42791617873333,404,-8.7580191,125.2056292,Asulao-Sare,66
